category,image_id,mask_variation,gen_variation_id,nima_mean,nima_std,itm,cos,giqa_score
apple,119452,segm,119452,5.052567481994629,2.5188984870910645,0.28515625,0.235595703125,-913.0408681898087
apple,119452,segm,119452,4.776396751403809,2.3629262447357178,0.29052734375,0.2371826171875,-842.404892054723
apple,119452,segm,119452,4.859487056732178,2.415847063064575,0.3046875,0.249267578125,-1058.4969630629128
apple,386210,bbox,386210,5.363149642944336,2.6864230632781982,0.013824462890625,0.284423828125,-387.2593227351515
apple,386210,bbox,386210,4.470766067504883,2.272620916366577,0.0309906005859375,0.259765625,-458.2122205012759
apple,386210,bbox,386210,4.798645496368408,2.3326399326324463,0.0134048461914062,0.253173828125,-374.0867629448219
apple,386210,segm,386210,4.565740585327148,2.2997288703918457,0.02423095703125,0.260498046875,-617.1789777068207
apple,386210,segm,386210,4.481925010681152,2.196768283843994,0.0240936279296875,0.2763671875,-733.9116701258322
apple,386210,segm,386210,4.556561470031738,2.10769271850586,0.0195465087890625,0.222900390625,-561.1886333420124
apple,173091,bbox,173091,4.218942165374756,2.0758376121521,0.10089111328125,0.244140625,-305.98076023097093
apple,173091,bbox,173091,3.946175336837769,1.937408328056336,0.335205078125,0.3369140625,-323.5242013195011
apple,173091,bbox,173091,4.08648681640625,2.106208562850952,0.132568359375,0.21484375,-379.8563395757372
apple,173091,segm,173091,4.434041500091553,2.212797403335572,0.1123046875,0.29931640625,-480.3204027262378
apple,173091,segm,173091,4.026671409606934,1.987179160118103,0.09375,0.308837890625,-680.3943561860242
apple,173091,segm,173091,4.193509578704834,2.009002208709717,0.0787353515625,0.31982421875,-642.2862176052038
apple,388903,bbox,388903,5.446313858032227,2.493624210357666,0.0255126953125,0.301513671875,-468.8054842988813
apple,388903,bbox,388903,4.342504024505615,2.041259288787842,0.017547607421875,0.28515625,-546.2114268925025
apple,388903,bbox,388903,4.740493297576904,2.3019869327545166,0.1640625,0.335693359375,-771.0175591833058
apple,388903,segm,388903,5.410460472106934,2.591641426086426,0.0623779296875,0.341796875,-592.2290239848248
apple,388903,segm,388903,5.12520694732666,2.481617212295532,0.041351318359375,0.343505859375,-383.3727887647067
apple,388903,segm,388903,5.439865112304688,2.694735050201416,0.07464599609375,0.3173828125,-513.2796190635067
apple,188592,bbox,188592,5.159347057342529,2.5289976596832275,0.42578125,0.380859375,-234.39261833538032
apple,188592,bbox,188592,5.640789985656738,2.7483084201812744,0.3662109375,0.3623046875,-286.6345231898663
apple,188592,bbox,188592,5.467497825622559,2.6459827423095703,0.343994140625,0.37255859375,-347.0127359579626
apple,188592,segm,188592,4.659144401550293,2.355599403381348,0.324462890625,0.3544921875,-402.4173167105255
apple,188592,segm,188592,5.202482223510742,2.4916000366210938,0.280517578125,0.359130859375,-337.8924041500227
apple,188592,segm,188592,5.361010551452637,2.6320719718933105,0.364013671875,0.372314453125,-277.04140696907825
apple,177714,bbox,177714,5.164340972900391,2.557530879974365,0.2342529296875,0.2266845703125,-646.2820229325725
apple,177714,bbox,177714,5.2539143562316895,2.5519306659698486,0.3017578125,0.311767578125,-596.8059051885962
apple,177714,bbox,177714,5.2426347732543945,2.563961744308472,0.0938720703125,0.2054443359375,-652.2256331904086
apple,177714,segm,177714,5.229647159576416,2.5798377990722656,0.15087890625,0.2030029296875,-572.3062556820255
apple,177714,segm,177714,5.415453433990479,2.609222888946533,0.199951171875,0.2646484375,-594.409248752499
apple,177714,segm,177714,5.409542560577393,2.6466848850250244,0.09375,0.1907958984375,-556.012660172506
apple,113589,bbox,113589,4.735992431640625,2.352032423019409,0.425048828125,0.37841796875,-366.7905600262832
apple,113589,bbox,113589,5.142348289489746,2.5948920249938965,0.3388671875,0.340576171875,-406.1830730257816
apple,113589,bbox,113589,5.012288093566895,2.530539035797119,0.1041259765625,0.3583984375,-507.19042561768657
apple,113589,segm,113589,4.470373630523682,2.279051780700684,0.33251953125,0.341064453125,-419.1446146702406
apple,113589,segm,113589,5.097923755645752,2.4924044609069824,0.50634765625,0.357421875,-364.6243599974657
apple,113589,segm,113589,4.712196350097656,2.4095160961151123,0.357666015625,0.3466796875,-332.4035001743737
apple,60855,bbox,60855,6.387496471405029,2.9616549015045166,0.2783203125,0.317138671875,-310.93272617599075
apple,60855,bbox,60855,5.896964073181152,2.6831979751586914,0.431884765625,0.355224609375,-233.806112356904
apple,60855,bbox,60855,5.996067523956299,2.7423927783966064,0.43359375,0.35302734375,-277.2034476750764
apple,60855,segm,60855,6.011002540588379,2.768117666244507,0.1536865234375,0.2587890625,-227.2664710305096
apple,60855,segm,60855,6.066279411315918,2.617079734802246,0.359375,0.359130859375,-222.90081944868768
apple,60855,segm,60855,6.456737995147705,2.990100145339966,0.324951171875,0.347412109375,-308.752249689061
apple,280891,bbox,280891,3.992665052413941,2.02380633354187,0.408203125,0.32421875,-369.9860713920307
apple,280891,bbox,280891,4.366057872772217,2.117676019668579,0.34326171875,0.296630859375,-553.5881098994405
apple,280891,bbox,280891,4.383303165435791,2.1836256980896,0.28515625,0.290283203125,-486.9453812819115
apple,280891,segm,280891,4.403214454650879,2.2002973556518555,0.50537109375,0.37548828125,-371.7750364850981
apple,280891,segm,280891,4.824664115905762,2.406808376312256,0.366455078125,0.306396484375,-703.2164912489648
apple,280891,segm,280891,4.422752380371094,2.1371853351593018,0.293212890625,0.296630859375,-532.0585180930905
apple,473406,bbox,473406,3.860952615737915,1.960830450057984,0.06182861328125,0.32177734375,-896.6731933402662
apple,473406,bbox,473406,4.038012504577637,1.987725853919983,0.0482177734375,0.33935546875,-618.3639331298373
apple,473406,bbox,473406,4.1671576499938965,2.217998743057251,0.08563232421875,0.326416015625,-800.1412600366193
apple,473406,segm,473406,4.190086841583252,2.0603678226470947,0.11163330078125,0.37939453125,-365.73107272743937
apple,473406,segm,473406,3.878296613693237,1.937337636947632,0.045196533203125,0.353759765625,-699.6228591846211
apple,473406,segm,473406,4.110368728637695,2.1950716972351074,0.049163818359375,0.339111328125,-611.7253673283567
apple,158660,bbox,158660,4.486236095428467,2.2474234104156494,0.414306640625,0.3828125,-232.0476210459841
apple,158660,bbox,158660,4.418506622314453,2.1314706802368164,0.43408203125,0.38427734375,-296.2270443127145
apple,158660,bbox,158660,4.652533531188965,2.2326157093048096,0.404296875,0.3798828125,-204.46933910721884
apple,158660,segm,158660,3.9690115451812735,1.9240864515304563,0.45654296875,0.37890625,-359.71268612810263
apple,158660,segm,158660,4.658973217010498,2.2252302169799805,0.37939453125,0.3662109375,-267.6916838892007
apple,158660,segm,158660,4.777727127075195,2.352792501449585,0.43408203125,0.378662109375,-335.2310769495343
apple,138954,bbox,138954,5.573503494262695,2.6629059314727783,0.122802734375,0.32177734375,-911.8117758851226
apple,138954,bbox,138954,5.164403915405273,2.415703773498535,0.05499267578125,0.1724853515625,-676.9255398103242
apple,138954,bbox,138954,5.30247974395752,2.4963080883026123,0.045135498046875,0.337890625,-428.2713012594245
apple,138954,segm,138954,5.4808759689331055,2.541093587875366,0.041473388671875,0.29736328125,-607.0271310588068
apple,138954,segm,138954,5.121857643127441,2.4353995323181152,0.0154876708984375,0.285888671875,-470.86340277201225
apple,138954,segm,138954,5.27703857421875,2.486888647079468,0.045196533203125,0.3056640625,-503.3229322994057
apple,509131,bbox,509131,4.297661781311035,2.2336790561676025,0.52978515625,0.3740234375,-244.66686320401567
apple,509131,bbox,509131,4.967652320861816,2.5804598331451416,0.55419921875,0.395263671875,-391.2964072406219
apple,509131,bbox,509131,4.721043109893799,2.336834669113159,0.6279296875,0.3935546875,-532.2224025364571
apple,509131,segm,509131,4.770630359649658,2.3198208808898926,0.525390625,0.381103515625,-372.9665847148902
apple,509131,segm,509131,4.754331111907959,2.364473342895508,0.205322265625,0.30224609375,-337.95829088637174
apple,509131,segm,509131,5.133339405059815,2.595717430114746,0.481689453125,0.36572265625,-241.9283075741507
apple,303566,bbox,303566,5.044090270996094,2.478993654251098,0.05389404296875,0.2763671875,-505.0840016737784
apple,303566,bbox,303566,5.024936199188232,2.4890215396881104,0.05682373046875,0.2978515625,-493.5520039553767
apple,303566,bbox,303566,5.053058624267578,2.428199052810669,0.07574462890625,0.321044921875,-332.21036189367214
apple,303566,segm,303566,5.228930950164795,2.5545990467071533,0.053497314453125,0.270263671875,-640.5441325477025
apple,303566,segm,303566,4.976133823394775,2.420981884002685,0.09661865234375,0.24462890625,-734.6824810137986
apple,303566,segm,303566,4.814506530761719,2.3881537914276123,0.0609130859375,0.307373046875,-544.7005067764107
apple,409424,bbox,409424,4.819088935852051,2.2751288414001465,0.298583984375,0.33935546875,-365.03525386335855
apple,409424,bbox,409424,5.477747440338135,2.6175057888031006,0.05023193359375,0.25732421875,-534.2226934945288
apple,409424,bbox,409424,4.786313533782959,2.3412351608276367,0.50634765625,0.366943359375,-301.24596166662275
apple,409424,segm,409424,4.1743998527526855,2.0548765659332275,0.44775390625,0.3818359375,-311.2491418253546
apple,409424,segm,409424,4.539309024810791,2.071683645248413,0.427978515625,0.376953125,-306.7176632873354
apple,409424,segm,409424,4.951297760009766,2.3592801094055176,0.45556640625,0.37451171875,-236.8836069276284
apple,461009,bbox,461009,4.030833721160889,1.975960612297058,0.1376953125,0.2548828125,-500.0974934602855
apple,461009,bbox,461009,4.096925258636475,2.0670166015625,0.2587890625,0.297607421875,-506.7926232006507
apple,461009,bbox,461009,4.450650691986084,2.24007511138916,0.167236328125,0.304931640625,-409.1550977958798
apple,461009,segm,461009,4.302483081817627,2.066267728805542,0.361328125,0.328857421875,-345.8572898342545
apple,461009,segm,461009,4.485884666442871,2.228008508682251,0.035736083984375,0.2303466796875,-633.896169343408
apple,461009,segm,461009,4.186562061309815,2.050164222717285,0.37548828125,0.337890625,-425.4891926724563
apple,216277,bbox,216277,4.834632396697998,2.37563419342041,0.05108642578125,0.2476806640625,-369.6390756573022
apple,216277,bbox,216277,4.852413654327393,2.3167848587036133,0.1995849609375,0.321533203125,-368.6350995244192
apple,216277,bbox,216277,5.44428014755249,2.625718116760254,0.012481689453125,0.281494140625,-420.72889665341495
apple,216277,segm,216277,4.768731594085693,2.304574012756348,0.0014467239379882,0.2230224609375,-729.108995280079
apple,216277,segm,216277,5.755945205688477,2.679922819137573,0.1895751953125,0.32568359375,-333.0132547605724
apple,216277,segm,216277,5.039370059967041,2.385909080505371,0.55908203125,0.36181640625,-298.7383663994753
apple,203095,bbox,203095,4.220405578613281,2.0165958404541016,0.642578125,0.402099609375,-246.1618045998348
apple,203095,bbox,203095,4.212856769561768,2.071333646774292,0.56494140625,0.393310546875,-235.142231502012
apple,203095,bbox,203095,4.244203567504883,2.14271879196167,0.368408203125,0.3173828125,-377.6417329062738
apple,203095,segm,203095,3.9975106716156006,1.9763691425323489,0.6220703125,0.406494140625,-283.45688099304584
apple,203095,segm,203095,4.087089538574219,2.0911996364593506,0.472412109375,0.388916015625,-381.7159189006088
apple,203095,segm,203095,4.079400062561035,2.0327248573303223,0.021820068359375,0.2529296875,-394.4694417939568
apple,128598,bbox,128598,4.960200786590576,2.3840324878692627,0.363037109375,0.3251953125,-409.930516670696
apple,128598,bbox,128598,6.135111808776856,2.903465986251831,0.23193359375,0.371826171875,-413.0831367662504
apple,128598,bbox,128598,6.070999622344971,2.9012107849121094,0.17626953125,0.377197265625,-373.4102916426989
apple,128598,segm,128598,5.094402313232422,2.509684562683105,0.376708984375,0.367919921875,-351.6364428228031
apple,128598,segm,128598,5.842692852020264,2.7150259017944336,0.310302734375,0.378173828125,-296.63908389397767
apple,128598,segm,128598,5.6735124588012695,2.7332887649536133,0.2705078125,0.370849609375,-433.76146099010873
apple,479596,bbox,479596,4.575549125671387,2.2460620403289795,0.22509765625,0.3544921875,-476.9582234270147
apple,479596,bbox,479596,4.737026691436768,2.289963483810425,0.1580810546875,0.3623046875,-436.33832134276975
apple,479596,bbox,479596,4.616596698760986,2.2600526809692383,0.17919921875,0.335693359375,-528.8541632774525
apple,479596,segm,479596,4.680299758911133,2.321668863296509,0.16455078125,0.36376953125,-466.9513855005375
apple,479596,segm,479596,4.850130558013916,2.449376106262207,0.1624755859375,0.3310546875,-348.3916221429224
apple,479596,segm,479596,4.719168663024902,2.181071758270264,0.1964111328125,0.3427734375,-590.3719398551611
apple,376307,bbox,376307,5.264842510223389,2.590642213821411,0.225830078125,0.254150390625,-534.3475705406827
apple,376307,bbox,376307,4.641698360443115,2.30281949043274,0.378173828125,0.312744140625,-660.7776297626183
apple,376307,bbox,376307,5.10954475402832,2.470001459121704,0.377685546875,0.295166015625,-539.9314505739221
apple,376307,segm,376307,4.841181755065918,2.4573123455047607,0.1993408203125,0.281494140625,-407.4113015267819
apple,376307,segm,376307,4.909964084625244,2.380802154541016,0.335693359375,0.365234375,-440.16894682375664
apple,376307,segm,376307,5.0430908203125,2.4688336849212646,0.51904296875,0.38623046875,-466.32710455455
apple,185599,bbox,185599,5.342343807220459,2.5669102668762207,0.0955810546875,0.2352294921875,-433.8506906949384
apple,185599,bbox,185599,5.520351886749268,2.586657285690308,0.0955810546875,0.183837890625,-475.9828880960699
apple,185599,bbox,185599,5.738666534423828,2.760666608810425,0.44140625,0.360595703125,-433.5734826995045
apple,185599,segm,185599,4.152445316314697,1.9968531131744385,0.33544921875,0.315673828125,-411.0495846424977
apple,185599,segm,185599,4.895668983459473,2.433861255645752,0.306884765625,0.300537109375,-387.8818620921345
apple,185599,segm,185599,4.856321811676025,2.402323007583618,0.27001953125,0.29931640625,-389.41519211927925
backpack,549390,bbox,549390,5.006463527679443,2.4065537452697754,0.0019302368164062,0.23828125,-288.4670032472993
backpack,549390,bbox,549390,5.012355327606201,2.411930561065674,0.05047607421875,0.333984375,-215.71182347972143
backpack,549390,bbox,549390,4.709727764129639,2.3572983741760254,0.0056419372558593,0.26123046875,-377.5446555796575
backpack,549390,segm,549390,4.633735656738281,2.2931833267211914,0.10772705078125,0.34130859375,-378.2713799669132
backpack,549390,segm,549390,4.608307838439941,2.2643935680389404,0.1688232421875,0.375,-246.801477113456
backpack,549390,segm,549390,4.798729419708252,2.3577401638031006,0.09326171875,0.346435546875,-380.6528611129477
backpack,74256,bbox,74256,4.67928409576416,2.319185733795166,0.72412109375,0.41259765625,-479.397655336209
backpack,74256,bbox,74256,5.3883466720581055,2.5907914638519287,0.77392578125,0.4716796875,-275.35125759572526
backpack,74256,bbox,74256,4.647332668304443,2.3462777137756348,0.591796875,0.3935546875,-340.8638590684402
backpack,74256,segm,74256,5.380985260009766,2.6282665729522705,0.60791015625,0.367431640625,-340.8767185325519
backpack,74256,segm,74256,5.087035179138184,2.537846565246582,0.33984375,0.3369140625,-285.1014476099217
backpack,74256,segm,74256,4.90730094909668,2.408747911453247,0.26123046875,0.33935546875,-269.72739282411203
backpack,490515,bbox,490515,5.083896160125732,2.498405933380127,0.1514892578125,0.28759765625,-474.27046049906266
backpack,490515,bbox,490515,4.07226037979126,2.0949532985687256,0.1259765625,0.249267578125,-344.22945498171566
backpack,490515,bbox,490515,5.304116725921631,2.6211495399475098,0.3212890625,0.2744140625,-581.7811687226981
backpack,490515,segm,490515,5.017786026000977,2.466801643371582,0.0220184326171875,0.19140625,-388.756504016246
backpack,490515,segm,490515,4.931778907775879,2.4845409393310547,0.0753173828125,0.2364501953125,-335.85550913845645
backpack,490515,segm,490515,5.276391983032227,2.5860249996185303,0.1339111328125,0.264404296875,-369.0694019592079
backpack,534041,bbox,534041,5.243831634521484,2.624131679534912,0.0019493103027343,0.194091796875,-424.4412437932249
backpack,534041,bbox,534041,5.617493152618408,2.750509023666382,0.012969970703125,0.2086181640625,-275.0700058884338
backpack,534041,bbox,534041,5.0629563331604,2.4885497093200684,0.007080078125,0.1646728515625,-375.98441905151503
backpack,534041,segm,534041,5.172587394714356,2.5947296619415283,0.0051078796386718,0.1812744140625,-304.9232034356619
backpack,534041,segm,534041,5.403666496276856,2.656480073928833,0.2357177734375,0.26416015625,-347.04245310167494
backpack,534041,segm,534041,5.535438537597656,2.742993831634521,0.0123138427734375,0.189208984375,-342.4638705035045
backpack,434204,bbox,434204,5.658550262451172,2.710012912750244,0.032470703125,0.27197265625,-389.24890313538594
backpack,434204,bbox,434204,5.8862481117248535,2.8231263160705566,0.04412841796875,0.252685546875,-318.5930419146839
backpack,434204,bbox,434204,5.764302730560303,2.7517988681793213,0.06573486328125,0.2384033203125,-726.2079331850273
backpack,434204,segm,434204,5.786634922027588,2.8273298740386963,0.200439453125,0.308349609375,-614.1139142483971
backpack,434204,segm,434204,5.86832857131958,2.7937161922454834,0.04608154296875,0.259765625,-434.8780159219357
backpack,434204,segm,434204,5.586660385131836,2.715272665023804,0.106201171875,0.240234375,-349.7125232069809
backpack,24610,bbox,24610,4.544277191162109,2.2016401290893555,0.04949951171875,0.287841796875,-232.20758973103412
backpack,24610,bbox,24610,5.420689105987549,2.5540578365325928,0.0855712890625,0.287353515625,-255.47100215481484
backpack,24610,bbox,24610,4.74599552154541,2.321307182312012,0.0091629028320312,0.2998046875,-223.2122348083505
backpack,24610,segm,24610,4.99634313583374,2.4758613109588623,0.662109375,0.42822265625,-264.9143232546892
backpack,24610,segm,24610,5.314119815826416,2.5690064430236816,0.233642578125,0.27001953125,-241.6261660350421
backpack,24610,segm,24610,4.261467456817627,2.120995283126831,0.029205322265625,0.3095703125,-302.97361125796755
backpack,455716,bbox,455716,4.229131698608398,2.069820165634156,0.0135345458984375,0.24560546875,-523.6039655921595
backpack,455716,bbox,455716,4.884350299835205,2.314119815826416,0.030914306640625,0.296875,-301.42270357021835
backpack,455716,bbox,455716,4.68454122543335,2.252734422683716,0.032196044921875,0.259521484375,-452.2073845356713
backpack,455716,segm,455716,4.386942386627197,2.232426643371582,0.013275146484375,0.260009765625,-438.2113750199831
backpack,455716,segm,455716,4.658316135406494,2.2773871421813965,0.0850830078125,0.31396484375,-339.56748219857377
backpack,455716,segm,455716,4.90760612487793,2.40237045288086,0.25830078125,0.31787109375,-369.05488166051646
backpack,115245,bbox,115245,4.454490661621094,2.203747034072876,0.54833984375,0.419921875,-327.00685685421854
backpack,115245,bbox,115245,4.823519706726074,2.319265365600586,0.11297607421875,0.316162109375,-243.88250813138504
backpack,115245,bbox,115245,4.238147258758545,2.047520637512207,0.68798828125,0.421142578125,-493.8459649779261
backpack,115245,segm,115245,4.25911283493042,2.158590078353882,0.71044921875,0.427734375,-469.63334471182543
backpack,115245,segm,115245,4.768849849700928,2.324928998947144,0.67822265625,0.427490234375,-238.3839279027595
backpack,115245,segm,115245,4.675509929656982,2.365457773208618,0.71728515625,0.41748046875,-246.77653569418905
backpack,572462,bbox,572462,5.255139827728272,2.636829376220703,0.235595703125,0.291259765625,-424.8710333946103
backpack,572462,bbox,572462,5.0318098068237305,2.54156494140625,0.0124053955078125,0.2484130859375,-306.53416192973714
backpack,572462,bbox,572462,4.927512168884277,2.431548595428467,0.0323486328125,0.26904296875,-401.1396488178243
backpack,572462,segm,572462,5.067093372344971,2.4786949157714844,0.0194244384765625,0.236328125,-622.1280151299125
backpack,572462,segm,572462,5.24658727645874,2.5854737758636475,0.11279296875,0.269287109375,-438.3913973927356
backpack,572462,segm,572462,5.265004634857178,2.542276859283448,0.0557861328125,0.2841796875,-445.638025735313
backpack,420916,bbox,420916,5.165329456329346,2.526378631591797,0.01861572265625,0.2393798828125,-433.968443735022
