category,image_id,mask_variation,gen_variation_id,nima_mean,nima_std,giqa_score,itm,cos
toothbrush,507473,segm,1,4.246155738830566,1.4482733011245728,-336.338351845749,0.4482421875,0.347900390625
toothbrush,507473,segm,2,4.246041297912598,1.445942997932434,-431.90180576493617,0.28515625,0.326171875
toothbrush,563281,bbox,0,4.529173374176025,1.6497803926467896,-541.0815748128771,0.2310791015625,0.25927734375
toothbrush,563281,bbox,1,4.393268585205078,1.6434863805770874,-570.2215403595646,0.29248046875,0.27587890625
toothbrush,563281,bbox,2,4.4252095222473145,1.6295645236968994,-492.8094862569969,0.228271484375,0.2646484375
toothbrush,563281,segm,0,4.157116889953613,1.5414215326309204,-395.93353596911584,0.1358642578125,0.23876953125
toothbrush,563281,segm,1,4.2392754554748535,1.58482825756073,-425.61662466524285,0.181640625,0.225341796875
toothbrush,563281,segm,2,4.218428611755371,1.5526641607284546,-424.83798013964906,0.1839599609375,0.2371826171875
toothbrush,368212,bbox,0,6.185148239135742,1.5406018495559692,-1237.678139989543,0.044189453125,0.205078125
toothbrush,368212,bbox,1,6.10431718826294,1.575606107711792,-863.6613135640084,0.03582763671875,0.2222900390625
toothbrush,368212,bbox,2,5.899983882904053,1.555605173110962,-1215.7186199755592,0.08160400390625,0.2213134765625
toothbrush,368212,segm,0,6.062195777893066,1.5703922510147097,-654.7482135318378,0.04327392578125,0.209228515625
toothbrush,368212,segm,1,5.920656681060791,1.6036499738693235,-828.3959733339711,0.08203125,0.18701171875
toothbrush,368212,segm,2,5.872097015380859,1.601393222808838,-849.0241564805644,0.083984375,0.1898193359375
toothbrush,500565,bbox,0,4.702107906341553,1.5157513618469238,-371.8820675233396,0.2705078125,0.334716796875
toothbrush,500565,bbox,1,4.713807106018066,1.496627926826477,-528.9614378068826,0.25244140625,0.3466796875
toothbrush,500565,bbox,2,4.9050822257995605,1.5974828004837036,-445.18870257436834,0.287353515625,0.320068359375
toothbrush,500565,segm,0,4.733773708343506,1.529470443725586,-521.1791253181532,0.190185546875,0.316650390625
toothbrush,500565,segm,1,4.651996612548828,1.499534010887146,-638.6577705396717,0.17626953125,0.294677734375
toothbrush,500565,segm,2,4.791041851043701,1.536088228225708,-558.876359729956,0.2125244140625,0.337890625
toothbrush,560474,bbox,0,5.125402927398682,1.448885202407837,-315.5024631070544,0.03997802734375,0.235107421875
toothbrush,560474,bbox,1,5.35740852355957,1.5339391231536863,-423.46119119293553,0.039276123046875,0.250244140625
toothbrush,560474,bbox,2,5.288961887359619,1.5105586051940918,-517.3943613297658,0.01763916015625,0.2374267578125
toothbrush,560474,segm,0,5.263573169708252,1.5441179275512695,-559.282282751145,0.54150390625,0.361328125
toothbrush,560474,segm,1,5.287936210632324,1.549635410308838,-474.4089733185401,0.480224609375,0.336181640625
toothbrush,560474,segm,2,5.385412693023682,1.528159260749817,-514.5092243381018,0.5791015625,0.379150390625
toothbrush,311394,bbox,0,5.352516174316406,1.559205174446106,-297.6601617180786,0.6181640625,0.38037109375
toothbrush,311394,bbox,1,5.3461761474609375,1.5991281270980835,-417.9865356133115,0.76025390625,0.390625
toothbrush,311394,bbox,2,5.14371919631958,1.6080838441848757,-429.9426432412485,0.59619140625,0.376708984375
toothbrush,311394,segm,0,5.212745189666748,1.5715548992156982,-309.5239981758376,0.74755859375,0.408203125
toothbrush,311394,segm,1,5.318362236022949,1.6005021333694458,-351.7599465595845,0.78173828125,0.3857421875
toothbrush,311394,segm,2,5.27857780456543,1.606223464012146,-497.7315290579029,0.67919921875,0.3837890625
toothbrush,578922,bbox,0,4.613290786743164,1.4951012134552002,-346.5974230554434,0.51220703125,0.39013671875
toothbrush,578922,bbox,1,4.602511882781982,1.5080245733261108,-147.44694887435932,0.693359375,0.43701171875
toothbrush,578922,bbox,2,4.287053108215332,1.511716604232788,-240.12565301882736,0.31640625,0.337890625
toothbrush,578922,segm,0,4.857666492462158,1.5355406999588013,-165.30712297202643,0.541015625,0.473388671875
toothbrush,578922,segm,1,4.956740856170654,1.5720869302749634,-274.03782215654417,0.7021484375,0.48046875
toothbrush,578922,segm,2,4.781143665313721,1.5378280878067017,-255.1746437160573,0.53857421875,0.466552734375
toothbrush,229358,bbox,0,5.166430473327637,1.5050127506256104,-652.8493652252121,0.023651123046875,0.24267578125
toothbrush,229358,bbox,1,5.577377796173096,1.4775367975234983,-553.037403919719,0.02618408203125,0.241455078125
toothbrush,229358,bbox,2,5.261589050292969,1.4883419275283811,-574.3792217543414,0.0217437744140625,0.2255859375
toothbrush,229358,segm,0,5.143527984619141,1.5238317251205444,-652.1973564027462,0.033477783203125,0.2344970703125
toothbrush,229358,segm,1,5.227876663208008,1.5012953281402588,-611.100360611073,0.017852783203125,0.2210693359375
toothbrush,229358,segm,2,5.290760040283203,1.5049017667770386,-661.400219942685,0.0172119140625,0.210693359375
teddy bear,199681,bbox,0,5.234437942504883,1.5257015228271484,-373.975897603528,0.462158203125,0.451416015625
teddy bear,199681,bbox,1,5.101260185241699,1.5404950380325315,-304.243508799578,0.390869140625,0.443359375
teddy bear,199681,bbox,2,4.955509185791016,1.5249428749084473,-263.17317623474787,0.34814453125,0.4140625
teddy bear,199681,segm,0,5.222417831420898,1.5511813163757324,-539.0266733121373,0.48828125,0.4091796875
teddy bear,199681,segm,1,4.923084259033203,1.482474684715271,-410.7384839122433,0.330322265625,0.408447265625
teddy bear,199681,segm,2,4.973239898681641,1.5034031867980957,-483.8510231959072,0.375732421875,0.415283203125
teddy bear,435205,bbox,0,6.1002068519592285,1.5200716257095337,-445.54356988538166,0.456298828125,0.444580078125
teddy bear,435205,bbox,1,5.965080738067627,1.495758295059204,-368.64357303065776,0.426025390625,0.431884765625
teddy bear,435205,bbox,2,6.111430168151856,1.552743434906006,-444.1281466052637,0.427978515625,0.4384765625
teddy bear,435205,segm,0,6.15643310546875,1.5603972673416138,-377.09403162963554,0.4794921875,0.44921875
teddy bear,435205,segm,1,5.99915885925293,1.5551825761795044,-433.2910873621111,0.44482421875,0.4345703125
teddy bear,435205,segm,2,6.0631303787231445,1.5567487478256226,-464.73876704649183,0.4365234375,0.44189453125
teddy bear,80413,bbox,0,4.545135498046875,1.3160747289657593,-172.65241584647558,0.40478515625,0.4462890625
teddy bear,80413,bbox,1,4.418591022491455,1.3037233352661133,-457.83798330271793,0.37158203125,0.4287109375
teddy bear,80413,bbox,2,4.50771951675415,1.3898208141326904,-368.6233721561143,0.416015625,0.42333984375
teddy bear,80413,segm,0,4.254303932189941,1.297503113746643,-367.1969197914746,0.370849609375,0.4345703125
teddy bear,80413,segm,1,4.386220932006836,1.2322499752044678,-471.6496515698509,0.39599609375,0.43603515625
teddy bear,80413,segm,2,4.403033256530762,1.3557783365249634,-440.7232723261386,0.382080078125,0.42578125
teddy bear,276018,bbox,0,5.374515533447266,1.5513736009597778,-424.0394725140634,0.00836181640625,0.212890625
teddy bear,276018,bbox,1,5.040295600891113,1.5400617122650146,-525.3929093555121,0.292236328125,0.387939453125
teddy bear,276018,bbox,2,5.327773094177246,1.5596715211868286,-458.49218597152367,0.0046539306640625,0.2489013671875
teddy bear,276018,segm,0,5.133241653442383,1.585137128829956,-495.95694465029055,0.08953857421875,0.345458984375
teddy bear,276018,segm,1,4.870079517364502,1.5941104888916016,-719.4486141703001,0.2318115234375,0.38720703125
teddy bear,276018,segm,2,5.2680439949035645,1.5951157808303833,-527.4453138792935,0.0030460357666015,0.2379150390625
teddy bear,20553,bbox,0,4.844400405883789,1.3656421899795532,-513.0437530116792,0.357666015625,0.421142578125
teddy bear,20553,bbox,1,4.823531627655029,1.443062663078308,-417.0900696421304,0.308837890625,0.414794921875
teddy bear,20553,bbox,2,5.007302284240723,1.3833112716674805,-441.8669974854333,0.2269287109375,0.406494140625
teddy bear,20553,segm,0,4.585062980651856,1.3633486032485962,-400.2353356927497,0.35107421875,0.445068359375
teddy bear,20553,segm,1,4.658470630645752,1.360002517700195,-407.60826448093417,0.206298828125,0.38916015625
teddy bear,20553,segm,2,4.573238372802734,1.3052486181259155,-251.516299785549,0.091064453125,0.355712890625
teddy bear,554579,bbox,0,4.967173099517822,1.5472490787506104,-389.1984784439419,0.031341552734375,0.2237548828125
teddy bear,554579,bbox,1,4.544116973876953,1.510386943817139,-559.0077877351373,0.019744873046875,0.2470703125
teddy bear,554579,bbox,2,4.420545101165772,1.5837098360061646,-430.8982265746026,0.0006189346313476,0.2423095703125
teddy bear,554579,segm,0,4.837169170379639,1.5739634037017822,-496.8283235772021,0.0218505859375,0.2509765625
teddy bear,554579,segm,1,4.492138862609863,1.5242133140563965,-404.1672931927126,0.09442138671875,0.29052734375
teddy bear,554579,segm,2,4.278773307800293,1.5442650318145752,-411.491936083105,0.0142822265625,0.2208251953125
teddy bear,315492,bbox,0,4.12038516998291,1.522895574569702,-567.3896673958234,0.0040054321289062,0.3115234375
teddy bear,315492,bbox,1,4.107348442077637,1.5240143537521362,-492.3061235006787,0.1754150390625,0.40234375
teddy bear,315492,bbox,2,4.328547477722168,1.5005382299423218,-534.757733171667,0.0021572113037109,0.300537109375
teddy bear,315492,segm,0,4.124452590942383,1.5250911712646484,-619.4348993549261,0.0064620971679687,0.30859375
teddy bear,315492,segm,1,4.111459732055664,1.4868559837341309,-503.06154031239225,0.011138916015625,0.31103515625
teddy bear,315492,segm,2,4.4820876121521,1.542436122894287,-483.740258240176,0.0060615539550781,0.3095703125
teddy bear,226408,bbox,0,5.316672325134277,1.4661555290222168,-349.7995142248619,0.1583251953125,0.331787109375
teddy bear,226408,bbox,1,5.305437088012695,1.3765112161636353,-391.500676942374,0.1463623046875,0.369384765625
teddy bear,226408,bbox,2,5.207756042480469,1.3938531875610352,-369.559970380398,0.1934814453125,0.392822265625
teddy bear,226408,segm,0,5.2657551765441895,1.4768136739730835,-409.1979063879066,0.2117919921875,0.359130859375
teddy bear,226408,segm,1,5.229629039764404,1.4282965660095217,-434.79811019564886,0.26806640625,0.373046875
teddy bear,226408,segm,2,5.216540336608887,1.457037091255188,-486.77683528924126,0.295654296875,0.370849609375
teddy bear,125062,bbox,0,6.113458633422852,1.2726671695709229,-301.7936318271871,0.310791015625,0.39990234375
teddy bear,125062,bbox,1,6.102765083312988,1.3885843753814695,-379.4437262867482,0.3466796875,0.404052734375
teddy bear,125062,bbox,2,6.184160232543945,1.374451756477356,-330.2368083598767,0.313232421875,0.418212890625
teddy bear,125062,segm,0,6.116091728210449,1.3598228693008425,-256.74823334090604,0.36083984375,0.40478515625
teddy bear,125062,segm,1,6.106496334075928,1.422844648361206,-343.6783714412222,0.38671875,0.43017578125
teddy bear,125062,segm,2,5.996962070465088,1.447969913482666,-324.20732439380936,0.369384765625,0.43212890625
teddy bear,283785,bbox,0,5.312722682952881,1.4788131713867188,-560.80036763319,0.0209197998046875,0.1998291015625
teddy bear,283785,bbox,1,5.769390106201172,1.4797937870025637,-590.6378849161465,0.001169204711914,0.228271484375
teddy bear,283785,bbox,2,5.301860809326172,1.4280704259872437,-448.30139286536655,0.0110321044921875,0.244873046875
teddy bear,283785,segm,0,5.198063373565674,1.5116509199142456,-623.1229725756493,0.06658935546875,0.240234375
teddy bear,283785,segm,1,5.3941755294799805,1.4846566915512085,-486.7479867344916,0.0027141571044921,0.1693115234375
teddy bear,283785,segm,2,5.302284240722656,1.4661986827850342,-570.9103130924059,0.0005583763122558,0.1737060546875
teddy bear,211120,bbox,0,5.137579441070557,1.4972612857818604,-498.632330089556,0.4208984375,0.431640625
teddy bear,211120,bbox,1,4.758240222930908,1.4177554845809937,-337.0088439246633,0.4150390625,0.427001953125
teddy bear,211120,bbox,2,4.876525402069092,1.5210109949111938,-461.74932881906807,0.41162109375,0.43359375
teddy bear,211120,segm,0,5.121773719787598,1.4971779584884644,-442.1657579086823,0.4111328125,0.431884765625
teddy bear,211120,segm,1,4.678267478942871,1.4533771276474,-300.4574013963647,0.44189453125,0.42822265625
teddy bear,211120,segm,2,4.822060585021973,1.482097625732422,-484.95695922179993,0.40771484375,0.4287109375
teddy bear,319696,bbox,0,4.389020919799805,1.492316484451294,-412.4445404336834,0.004547119140625,0.252197265625
teddy bear,319696,bbox,1,4.267051696777344,1.4759504795074463,-610.0799131162546,0.09954833984375,0.308349609375
teddy bear,319696,bbox,2,4.2301225662231445,1.5200910568237305,-470.0691584202659,0.1473388671875,0.308837890625
teddy bear,319696,segm,0,4.145257472991943,1.468234896659851,-477.0170569090985,0.0139846801757812,0.278564453125
teddy bear,319696,segm,1,4.229645252227783,1.451154351234436,-492.2068171443402,0.168212890625,0.31494140625
teddy bear,319696,segm,2,4.250749588012695,1.524260640144348,-578.2788063850467,0.11376953125,0.3349609375
teddy bear,370900,bbox,0,4.565318584442139,1.4625202417373655,-303.3070963655179,0.349365234375,0.418212890625
teddy bear,370900,bbox,1,4.362364768981934,1.4321733713150024,-319.555556472877,0.384033203125,0.416015625
teddy bear,370900,bbox,2,4.713170051574707,1.5228582620620728,-367.5974418720887,0.259033203125,0.408935546875
teddy bear,370900,segm,0,4.363861083984375,1.4337899684906006,-256.81172731644006,0.408935546875,0.427734375
teddy bear,370900,segm,1,4.376409530639648,1.4181077480316162,-385.1027400437984,0.336669921875,0.41259765625
teddy bear,370900,segm,2,4.501655578613281,1.4504506587982178,-378.9559334104024,0.390625,0.414306640625
teddy bear,453341,bbox,0,4.328738689422607,1.4718652963638306,-439.184322087606,0.1800537109375,0.2978515625
teddy bear,453341,bbox,1,4.246030330657959,1.5104705095291138,-316.6898388848201,0.022735595703125,0.242919921875
teddy bear,453341,bbox,2,4.811846733093262,1.5977932214736938,-442.62274623718986,0.035003662109375,0.2314453125
teddy bear,453341,segm,0,4.367061138153076,1.487244725227356,-530.5677043052797,0.04296875,0.227294921875
teddy bear,453341,segm,1,4.23892068862915,1.484095811843872,-331.8985293012452,0.01593017578125,0.1943359375
teddy bear,453341,segm,2,4.580530166625977,1.4669761657714844,-458.4409184740589,0.047119140625,0.223388671875
teddy bear,205542,bbox,0,5.474427223205566,1.429922580718994,-451.1491302937538,0.57080078125,0.41748046875
teddy bear,205542,bbox,1,5.346632957458496,1.4415513277053833,-466.9716551839606,0.54443359375,0.42578125
teddy bear,205542,bbox,2,5.400043964385986,1.3535298109054563,-330.2020936569313,0.55859375,0.439208984375
teddy bear,205542,segm,0,5.456711292266846,1.3922239542007446,-465.5099156855724,0.52978515625,0.414306640625
teddy bear,205542,segm,1,5.361987113952637,1.3882161378860474,-494.6152710045176,0.52978515625,0.43017578125
teddy bear,205542,segm,2,5.567514419555664,1.44903564453125,-456.4332820076636,0.5556640625,0.43115234375
teddy bear,162035,bbox,0,5.397458553314209,1.3949646949768066,-328.7146334421691,0.06658935546875,0.32568359375
teddy bear,162035,bbox,1,5.371877193450928,1.42316734790802,-302.2090279692352,0.1260986328125,0.38525390625
teddy bear,162035,bbox,2,5.542596340179443,1.422413945198059,-387.5474818823332,0.0268096923828125,0.253662109375
teddy bear,162035,segm,0,5.303044319152832,1.3776332139968872,-408.5369279614392,0.135986328125,0.36962890625
teddy bear,162035,segm,1,5.451730251312256,1.3946640491485596,-445.6192724220291,0.060150146484375,0.366943359375
teddy bear,162035,segm,2,5.666221618652344,1.3805246353149414,-454.2507535133248,0.0078125,0.2685546875
teddy bear,117492,bbox,0,4.792619705200195,1.445257544517517,-332.21508832233167,0.32421875,0.392578125
teddy bear,117492,bbox,1,5.092912673950195,1.6127691268920898,-316.60767849641843,0.301513671875,0.40185546875
teddy bear,117492,bbox,2,5.412716865539551,1.5408326387405396,-357.7122781978933,0.27197265625,0.4384765625
teddy bear,117492,segm,0,4.711060047149658,1.5329102277755735,-399.5240316996324,0.194091796875,0.34912109375
teddy bear,117492,segm,1,4.9862895011901855,1.606872797012329,-323.4088811742185,0.26806640625,0.387451171875
teddy bear,117492,segm,2,4.673830509185791,1.52374267578125,-460.6033786987382,0.0728759765625,0.359130859375
teddy bear,113403,bbox,0,6.138949394226074,1.4634994268417358,-364.8244280735496,0.22509765625,0.41943359375
teddy bear,113403,bbox,1,6.012994289398193,1.4934152364730835,-611.6248276832534,0.234619140625,0.434326171875
teddy bear,113403,bbox,2,6.164318084716797,1.4584161043167114,-485.81015771401576,0.20263671875,0.4296875
teddy bear,113403,segm,0,6.036067962646484,1.3718984127044678,-327.30266988053086,0.233154296875,0.411376953125
teddy bear,113403,segm,1,6.173559665679932,1.4783366918563845,-481.5079011443486,0.228271484375,0.42431640625
teddy bear,113403,segm,2,6.014877796173096,1.5612976551055908,-329.5501917205622,0.24365234375,0.418701171875
teddy bear,109827,bbox,0,6.053285121917725,1.310297608375549,-436.64409526253394,0.381103515625,0.423095703125
teddy bear,109827,bbox,1,6.098283290863037,1.3556241989135742,-549.2587437143675,0.37109375,0.42529296875
teddy bear,109827,bbox,2,5.7462310791015625,1.4411370754241943,-599.2505553925885,0.308349609375,0.41650390625
teddy bear,109827,segm,0,6.127676486968994,1.3506282567977903,-351.6182004068596,0.393310546875,0.442626953125
teddy bear,109827,segm,1,6.001651763916016,1.407202124595642,-558.8737973124175,0.39990234375,0.44189453125
teddy bear,109827,segm,2,6.0246262550354,1.3542522192001345,-486.0360855455647,0.34814453125,0.42431640625
teddy bear,82180,bbox,0,4.681013584136963,1.3934550285339355,-314.1716970077164,0.423828125,0.41650390625
teddy bear,82180,bbox,1,4.676141738891602,1.429726481437683,-418.4988454828047,0.29931640625,0.380859375
teddy bear,82180,bbox,2,4.761817455291748,1.435113787651062,-259.8180950419141,0.287109375,0.380859375
teddy bear,82180,segm,0,4.554705619812012,1.4496618509292605,-478.59657122397766,0.4013671875,0.41845703125
teddy bear,82180,segm,1,4.69230318069458,1.437050700187683,-489.9127732630809,0.33984375,0.37744140625
teddy bear,82180,segm,2,4.8383965492248535,1.4416601657867432,-335.62850525976614,0.22119140625,0.373046875
teddy bear,226058,bbox,0,5.08349084854126,1.5370416641235352,-318.683502421557,0.23876953125,0.3984375
teddy bear,226058,bbox,1,5.297642707824707,1.546702265739441,-243.34689672717911,0.27783203125,0.40576171875
teddy bear,226058,bbox,2,5.233016490936279,1.6239091157913208,-338.8277965883677,0.259765625,0.40966796875
teddy bear,226058,segm,0,4.907238483428955,1.4694174528121948,-461.9904594803811,0.224853515625,0.388671875
teddy bear,226058,segm,1,5.230645656585693,1.5588735342025757,-275.8665646540685,0.285400390625,0.405517578125
teddy bear,226058,segm,2,5.186958312988281,1.5714833736419678,-321.2435863285039,0.27587890625,0.4130859375
teddy bear,549136,bbox,0,3.9796531200408936,1.2021557092666626,-486.83445005307067,0.44091796875,0.4345703125
teddy bear,549136,bbox,1,4.028102874755859,1.2761279344558716,-318.66108504478075,0.474853515625,0.4443359375
teddy bear,549136,bbox,2,3.917813539505005,1.2770307064056396,-286.5344650079451,0.37841796875,0.422607421875
teddy bear,549136,segm,0,4.023995876312256,1.2780438661575315,-331.90766439037566,0.427734375,0.44287109375
teddy bear,549136,segm,1,3.838322162628174,1.176393985748291,-253.481825063885,0.428955078125,0.4287109375
teddy bear,549136,segm,2,3.920146942138672,1.2498284578323364,-279.2501398749464,0.376220703125,0.432373046875
teddy bear,322844,bbox,0,5.73588752746582,1.3913977146148682,-752.9321632766096,0.412841796875,0.40869140625
teddy bear,322844,bbox,1,5.966273784637451,1.399306297302246,-727.6944238723811,0.4189453125,0.397216796875
teddy bear,322844,bbox,2,5.26411771774292,1.4537663459777832,-580.7832018791155,0.414794921875,0.384033203125
teddy bear,322844,segm,0,5.695480823516846,1.4817805290222168,-706.3979213123243,0.443359375,0.405517578125
teddy bear,322844,segm,1,5.892037391662598,1.4767584800720217,-593.049814061003,0.414306640625,0.397705078125
teddy bear,322844,segm,2,5.241122245788574,1.4649944305419922,-602.417791324056,0.4208984375,0.382080078125
teddy bear,411938,bbox,0,5.2075066566467285,1.5119414329528809,-326.03860152167044,0.241455078125,0.416748046875
teddy bear,411938,bbox,1,5.340251445770264,1.4563058614730835,-418.9932245870109,0.145263671875,0.38671875
teddy bear,411938,bbox,2,5.503733158111572,1.5208648443222046,-483.0742046506339,0.262451171875,0.41162109375
teddy bear,411938,segm,0,4.964868068695068,1.4618818759918213,-451.1909976775464,0.2115478515625,0.417724609375
teddy bear,411938,segm,1,5.041656017303467,1.4539361000061035,-548.0872791709953,0.1337890625,0.399658203125
teddy bear,411938,segm,2,5.088552474975586,1.5045173168182373,-380.7791839263941,0.22412109375,0.42041015625
teddy bear,349480,bbox,0,6.314849853515625,1.42522931098938,-358.74833895831216,0.45263671875,0.41552734375
teddy bear,349480,bbox,1,6.228527069091797,1.3802247047424316,-512.0039328187395,0.40380859375,0.39501953125
teddy bear,349480,bbox,2,6.572612762451172,1.414752721786499,-438.7723168133207,0.413330078125,0.4091796875
teddy bear,349480,segm,0,6.220174789428711,1.3827311992645264,-292.5375674918896,0.4208984375,0.42041015625
