category,image_id,mask_variation,gen_variation_id,nima_mean,nima_std,giqa_score,itm,cos
toothbrush,175251,bbox,0,5.161471843719482,1.5446155071258545,-498.0796312765617,0.748046875,0.408447265625
toothbrush,175251,bbox,1,5.199718952178955,1.561553120613098,-650.7443874834748,0.75146484375,0.419921875
toothbrush,175251,bbox,2,5.021862030029297,1.55731999874115,-405.225172519177,0.53515625,0.427978515625
toothbrush,175251,segm,0,5.127192497253418,1.5308860540390017,-762.1228858562663,0.7080078125,0.402099609375
toothbrush,175251,segm,1,5.116363525390625,1.5206838846206665,-717.0650577573533,0.5966796875,0.403076171875
toothbrush,175251,segm,2,5.06325101852417,1.5538051128387451,-780.1112561729742,0.61669921875,0.353759765625
toothbrush,241319,bbox,0,5.317105770111084,1.4704039096832275,-717.2670828194609,0.36279296875,0.41455078125
toothbrush,241319,bbox,1,5.3423285484313965,1.4535417556762695,-557.4201247469491,0.255126953125,0.426025390625
toothbrush,241319,bbox,2,5.326141834259033,1.5261822938919067,-529.9675450057312,0.292724609375,0.420166015625
toothbrush,241319,segm,0,5.286427974700928,1.449146389961243,-511.7703603396917,0.51953125,0.43505859375
toothbrush,241319,segm,1,5.331588268280029,1.4192523956298828,-528.9905960178962,0.52880859375,0.44384765625
toothbrush,241319,segm,2,5.301338195800781,1.44965660572052,-429.3803749227318,0.396484375,0.426025390625
toothbrush,445999,bbox,0,3.737354040145874,1.2795385122299194,-572.8259167321444,0.2052001953125,0.29931640625
toothbrush,445999,bbox,1,3.916027545928955,1.3468868732452393,-529.5057942448311,0.63818359375,0.39208984375
toothbrush,445999,bbox,2,3.822847843170166,1.269550085067749,-657.8840771792752,0.1903076171875,0.30126953125
toothbrush,445999,segm,0,3.827276945114136,1.2799274921417236,-609.6316263631238,0.52490234375,0.328125
toothbrush,445999,segm,1,3.8132638931274414,1.310368537902832,-517.8687679948146,0.54541015625,0.344970703125
toothbrush,445999,segm,2,3.763972997665405,1.261479377746582,-543.8894849258459,0.1383056640625,0.2685546875
toothbrush,92091,bbox,0,4.326402187347412,1.4950001239776611,-435.16323282910935,0.06427001953125,0.31396484375
toothbrush,92091,bbox,1,4.410157203674316,1.5110325813293457,-458.87080418804135,0.1854248046875,0.359130859375
toothbrush,92091,bbox,2,4.456010341644287,1.5454628467559814,-483.9119086332416,0.206787109375,0.373291015625
toothbrush,92091,segm,0,4.315531253814697,1.4534552097320557,-298.29893351051487,0.110595703125,0.30810546875
toothbrush,92091,segm,1,4.17022705078125,1.447745442390442,-338.76109296801474,0.142578125,0.336181640625
toothbrush,92091,segm,2,4.3195624351501465,1.45059072971344,-361.8496355932439,0.259521484375,0.365966796875
toothbrush,521405,bbox,0,5.3313751220703125,1.5393978357315063,-373.9718301317929,0.72998046875,0.409423828125
toothbrush,521405,bbox,1,5.5787672996521,1.4623030424118042,-395.8282719767806,0.650390625,0.4072265625
toothbrush,521405,bbox,2,5.329676628112793,1.518610954284668,-383.1452173810087,0.740234375,0.402587890625
toothbrush,521405,segm,0,5.243239402770996,1.468952775001526,-406.9009240510729,0.72412109375,0.39501953125
toothbrush,521405,segm,1,5.2012786865234375,1.474174737930298,-357.71745236760216,0.69091796875,0.4052734375
toothbrush,521405,segm,2,5.251613140106201,1.489482879638672,-290.9933354978125,0.6357421875,0.39990234375
toothbrush,492878,bbox,0,5.108602523803711,1.6637098789215088,-927.7453526658626,0.2352294921875,0.274169921875
toothbrush,492878,bbox,1,4.661768436431885,1.641847014427185,-707.586540314297,0.18505859375,0.255859375
toothbrush,492878,bbox,2,5.024827480316162,1.597029447555542,-689.7462022040763,0.2066650390625,0.284912109375
toothbrush,492878,segm,0,4.649548053741455,1.6163967847824097,-766.4989859600812,0.0982666015625,0.22607421875
toothbrush,492878,segm,1,4.401535034179688,1.541043996810913,-721.493070671449,0.22265625,0.279296875
toothbrush,492878,segm,2,4.598250865936279,1.562135100364685,-680.1733826212808,0.232177734375,0.2607421875
toothbrush,507473,bbox,0,4.243138790130615,1.4420135021209717,-522.1937765990401,0.411376953125,0.362060546875
toothbrush,507473,bbox,1,4.237689018249512,1.4450912475585938,-375.9108814389842,0.357666015625,0.376953125
toothbrush,507473,bbox,2,4.392890453338623,1.4920122623443604,-376.9445427410076,0.440185546875,0.380615234375
toothbrush,507473,segm,0,4.3131537437438965,1.465189814567566,-636.3932604063161,0.401123046875,0.34765625
toothbrush,507473,segm,1,4.17613697052002,1.4016777276992798,-455.2395526909954,0.401123046875,0.359619140625
toothbrush,507473,segm,2,4.16205644607544,1.4080796241760254,-337.13627079087587,0.314697265625,0.328857421875
toothbrush,563281,bbox,0,4.256559371948242,1.5024713277816772,-397.408007575056,0.335693359375,0.287353515625
toothbrush,563281,bbox,1,4.4747843742370605,1.6169793605804443,-615.2595825459712,0.07586669921875,0.260498046875
toothbrush,563281,bbox,2,4.356717586517334,1.512125015258789,-428.1344213790112,0.6982421875,0.36767578125
toothbrush,563281,segm,0,4.015834331512451,1.476537823677063,-446.5800404117265,0.15625,0.2261962890625
toothbrush,563281,segm,1,4.014791488647461,1.4941105842590332,-531.5372447350092,0.2186279296875,0.291748046875
toothbrush,563281,segm,2,4.035396099090576,1.472419500350952,-352.29593417696606,0.435302734375,0.26953125
toothbrush,368212,bbox,0,5.478494644165039,1.5898046493530271,-682.065666318374,0.027618408203125,0.210205078125
toothbrush,368212,bbox,1,5.550489902496338,1.5215569734573364,-896.0510482088084,0.042449951171875,0.218017578125
toothbrush,368212,bbox,2,5.579710483551025,1.6136995553970337,-614.8875141980056,0.07305908203125,0.220947265625
toothbrush,368212,segm,0,5.768978118896484,1.5973583459854126,-686.2615510264218,0.07275390625,0.2001953125
toothbrush,368212,segm,1,5.777020454406738,1.5514118671417236,-854.0637983901688,0.051177978515625,0.1722412109375
toothbrush,368212,segm,2,5.8366379737854,1.6317181587219238,-752.4582280275931,0.07794189453125,0.189453125
toothbrush,500565,bbox,0,4.701501846313477,1.417403221130371,-520.5478165613304,0.182373046875,0.34130859375
toothbrush,500565,bbox,1,4.6319780349731445,1.4742480516433716,-505.6726846556867,0.25927734375,0.33984375
toothbrush,500565,bbox,2,4.812630653381348,1.4964213371276855,-465.9395905438139,0.32275390625,0.296142578125
toothbrush,500565,segm,0,4.607978820800781,1.474785089492798,-502.8593962034293,0.174560546875,0.339599609375
toothbrush,500565,segm,1,4.62593936920166,1.4852381944656372,-658.4003514452784,0.260009765625,0.37353515625
toothbrush,500565,segm,2,4.640907287597656,1.478010177612305,-583.3536911758852,0.1868896484375,0.3154296875
toothbrush,560474,bbox,0,5.216533660888672,1.5715665817260742,-552.372288034444,0.190673828125,0.302978515625
toothbrush,560474,bbox,1,5.033379554748535,1.5545201301574707,-634.1835646156719,0.04559326171875,0.2457275390625
toothbrush,560474,bbox,2,5.216001987457275,1.5841214656829834,-427.0588450186831,0.22900390625,0.34130859375
toothbrush,560474,segm,0,5.247768402099609,1.513690948486328,-550.3527616740112,0.432373046875,0.3359375
toothbrush,560474,segm,1,5.338018894195557,1.5433485507965088,-485.0679511484837,0.46826171875,0.3330078125
toothbrush,560474,segm,2,5.437399387359619,1.5332162380218506,-538.4652300578066,0.63134765625,0.392822265625
toothbrush,311394,bbox,0,4.986179828643799,1.539324402809143,-420.00279136315567,0.66552734375,0.39013671875
toothbrush,311394,bbox,1,4.577991485595703,1.548742413520813,-441.8838401813523,0.76806640625,0.3603515625
toothbrush,311394,bbox,2,4.767096042633057,1.5582062005996704,-416.7714013813056,0.7529296875,0.3798828125
toothbrush,311394,segm,0,4.8519792556762695,1.5450496673583984,-399.1196380154388,0.78759765625,0.39599609375
toothbrush,311394,segm,1,4.525763988494873,1.5323036909103394,-411.1146837291244,0.76806640625,0.34912109375
toothbrush,311394,segm,2,4.823047637939453,1.5841928720474243,-306.72021499739736,0.80859375,0.414794921875
toothbrush,578922,bbox,0,4.699926376342773,1.520110011100769,-291.39372770709554,0.50439453125,0.4697265625
toothbrush,578922,bbox,1,4.683018684387207,1.50106680393219,-261.79680997408514,0.64208984375,0.447998046875
toothbrush,578922,bbox,2,4.758298397064209,1.5764799118041992,-404.4204852122595,0.755859375,0.47119140625
toothbrush,578922,segm,0,5.168871402740479,1.5524840354919434,-266.9181900999537,0.66552734375,0.484619140625
toothbrush,578922,segm,1,4.843303680419922,1.549343466758728,-351.08036929625587,0.6875,0.459716796875
toothbrush,578922,segm,2,4.893833160400391,1.521003007888794,-304.76304219906024,0.6484375,0.48095703125
toothbrush,229358,bbox,0,5.34708309173584,1.465603947639465,-655.3037823405894,0.02142333984375,0.21728515625
toothbrush,229358,bbox,1,5.452391147613525,1.5528048276901243,-573.9438494688284,0.0066680908203125,0.213623046875
toothbrush,229358,bbox,2,5.071765899658203,1.5061962604522705,-713.7584970986777,0.1136474609375,0.270263671875
toothbrush,229358,segm,0,5.238966941833496,1.5682826042175293,-558.9437356830572,0.034454345703125,0.2188720703125
toothbrush,229358,segm,1,5.152233123779297,1.538317322731018,-648.1289903266666,0.05499267578125,0.2286376953125
toothbrush,229358,segm,2,5.2925519943237305,1.5019080638885498,-631.3918557437123,0.0089874267578125,0.2056884765625
teddy bear,199681,bbox,0,5.149186611175537,1.5066994428634644,-579.3367728766827,0.35107421875,0.435546875
teddy bear,199681,bbox,1,5.55863094329834,1.52071213722229,-390.839725858472,0.432373046875,0.462158203125
teddy bear,199681,bbox,2,4.9102864265441895,1.5017833709716797,-184.2814784152717,0.31494140625,0.408935546875
teddy bear,199681,segm,0,5.0258893966674805,1.5347881317138672,-341.1154197000614,0.423828125,0.431884765625
teddy bear,199681,segm,1,5.302964687347412,1.534258484840393,-416.4678700852342,0.45068359375,0.447509765625
teddy bear,199681,segm,2,5.006443500518799,1.535823941230774,-313.5507052495467,0.359130859375,0.4150390625
teddy bear,435205,bbox,0,5.992427825927734,1.5029641389846802,-641.8571209470608,0.50634765625,0.447021484375
teddy bear,435205,bbox,1,5.972458839416504,1.4659827947616575,-396.975304727203,0.4931640625,0.424072265625
teddy bear,435205,bbox,2,5.883608341217041,1.4298371076583862,-674.5480962269514,0.50048828125,0.43603515625
teddy bear,435205,segm,0,5.8529372215271,1.4902820587158203,-578.8866741007537,0.481689453125,0.4462890625
teddy bear,435205,segm,1,6.096243381500244,1.5032665729522705,-468.2052601674991,0.484375,0.427978515625
teddy bear,435205,segm,2,5.860072135925293,1.4783166646957395,-623.5631559547087,0.471923828125,0.446533203125
teddy bear,80413,bbox,0,4.020338535308838,1.1404335498809814,-250.52998467733255,0.42333984375,0.465576171875
teddy bear,80413,bbox,1,4.020979881286621,1.1369407176971436,-512.1780162451855,0.40869140625,0.43896484375
teddy bear,80413,bbox,2,3.862786769866944,1.1124701499938965,-643.762170564205,0.347412109375,0.4365234375
teddy bear,80413,segm,0,4.039528846740723,1.1285747289657593,-274.5292150730397,0.390625,0.460205078125
teddy bear,80413,segm,1,3.94805359840393,1.1078522205352783,-451.80213946626736,0.4169921875,0.45068359375
teddy bear,80413,segm,2,3.784085512161255,1.0534019470214844,-649.4898571935341,0.402587890625,0.443115234375
teddy bear,276018,bbox,0,5.198305606842041,1.579850196838379,-281.6722485187265,0.271484375,0.403076171875
teddy bear,276018,bbox,1,5.0914225578308105,1.6315486431121826,-399.7431619830991,0.33056640625,0.404541015625
teddy bear,276018,bbox,2,5.312830924987793,1.507602572441101,-286.64957562508016,0.329345703125,0.39892578125
teddy bear,276018,segm,0,5.083395957946777,1.5882292985916138,-393.01648820968376,0.294921875,0.406494140625
teddy bear,276018,segm,1,4.956214427947998,1.6089259386062622,-471.24490606536665,0.369873046875,0.421142578125
teddy bear,276018,segm,2,5.272790908813477,1.6106926202774048,-594.8094080857898,0.376708984375,0.399169921875
teddy bear,20553,bbox,0,4.176341533660889,1.40622079372406,-755.1226085538419,0.356689453125,0.42041015625
teddy bear,20553,bbox,1,4.741245746612549,1.5239121913909912,-436.9329795628519,0.275390625,0.4130859375
teddy bear,20553,bbox,2,4.358988285064697,1.4979223012924194,-401.34937323599365,0.408447265625,0.438232421875
teddy bear,20553,segm,0,4.2452826499938965,1.3337222337722778,-504.8363240653075,0.317138671875,0.421875
teddy bear,20553,segm,1,4.600619792938232,1.3846875429153442,-467.99541122546543,0.329345703125,0.42138671875
teddy bear,20553,segm,2,4.233371257781982,1.271262764930725,-320.9542247329616,0.242919921875,0.370849609375
teddy bear,554579,bbox,0,4.25800085067749,1.5007083415985107,-239.35937978264835,0.0012474060058593,0.180908203125
teddy bear,554579,bbox,1,5.054547309875488,1.5825241804122925,-468.1137439359035,0.0088119506835937,0.2568359375
teddy bear,554579,bbox,2,4.105719089508057,1.489791989326477,-550.6785261856603,0.0051002502441406,0.1988525390625
teddy bear,554579,segm,0,4.424276828765869,1.5090943574905396,-256.2874125796434,0.0044670104980468,0.2283935546875
teddy bear,554579,segm,1,4.267650127410889,1.4878774881362915,-330.4310363464176,0.2445068359375,0.3662109375
teddy bear,554579,segm,2,4.421077728271484,1.539313554763794,-344.9082423346222,0.0008573532104492,0.21630859375
teddy bear,315492,bbox,0,4.12425708770752,1.5189834833145142,-504.5636677726793,0.383056640625,0.440185546875
teddy bear,315492,bbox,1,4.186840057373047,1.506675362586975,-426.9865418551117,0.390869140625,0.4423828125
teddy bear,315492,bbox,2,4.106014728546143,1.5122085809707642,-304.2584063054574,0.5048828125,0.471435546875
teddy bear,315492,segm,0,4.179168701171875,1.5870120525360107,-460.1272123771964,0.421875,0.43359375
teddy bear,315492,segm,1,4.12700080871582,1.5394748449325562,-431.1392403896548,0.415283203125,0.443359375
teddy bear,315492,segm,2,4.280091285705566,1.5688992738723757,-338.43012534886543,0.517578125,0.472412109375
teddy bear,226408,bbox,0,5.326700210571289,1.4455207586288452,-459.69877955312,0.060821533203125,0.30224609375
teddy bear,226408,bbox,1,5.381069660186768,1.3589768409729004,-333.95389182518784,0.06402587890625,0.2861328125
teddy bear,226408,bbox,2,5.130099773406982,1.487748146057129,-365.3780248908884,0.1661376953125,0.359375
teddy bear,226408,segm,0,5.2567877769470215,1.4716116189956665,-444.2331275583056,0.23583984375,0.34375
teddy bear,226408,segm,1,5.293036460876465,1.4307599067687988,-524.6462086774732,0.23583984375,0.340576171875
teddy bear,226408,segm,2,5.2713541984558105,1.4585281610488892,-445.9112626249757,0.2734375,0.3515625
teddy bear,125062,bbox,0,5.950087547302246,1.4355919361114502,-332.62536804702853,0.320068359375,0.40869140625
teddy bear,125062,bbox,1,5.50887393951416,1.4269893169403076,-374.20701132593246,0.33154296875,0.40087890625
teddy bear,125062,bbox,2,5.6134114265441895,1.415370225906372,-406.507495343625,0.265380859375,0.408935546875
teddy bear,125062,segm,0,5.762240409851074,1.420751452445984,-425.95805616971234,0.396240234375,0.417724609375
teddy bear,125062,segm,1,5.730832099914551,1.392345905303955,-369.75624192713576,0.390380859375,0.41796875
teddy bear,125062,segm,2,5.782104969024658,1.449196457862854,-457.09530720452494,0.379150390625,0.427978515625
teddy bear,283785,bbox,0,4.873195171356201,1.5020949840545654,-405.32910958580806,0.045440673828125,0.2183837890625
teddy bear,283785,bbox,1,4.896403789520264,1.481981635093689,-509.3167436228114,0.164794921875,0.32275390625
teddy bear,283785,bbox,2,5.256083011627197,1.446608543395996,-467.25035102935226,0.05828857421875,0.25146484375
teddy bear,283785,segm,0,5.054173946380615,1.4872515201568604,-501.1891093564759,0.09930419921875,0.280517578125
teddy bear,283785,segm,1,5.196249961853027,1.5332022905349731,-507.9628158898077,0.1109619140625,0.313232421875
teddy bear,283785,segm,2,5.353221893310547,1.4704211950302124,-641.1650882169847,0.006072998046875,0.2333984375
teddy bear,211120,bbox,0,5.258842945098877,1.5634195804595947,-325.2298173389596,0.4404296875,0.43798828125
teddy bear,211120,bbox,1,4.6684250831604,1.4054818153381348,-398.783063425257,0.4287109375,0.419921875
teddy bear,211120,bbox,2,5.040184020996094,1.5893282890319824,-201.74273567898044,0.4755859375,0.423095703125
teddy bear,211120,segm,0,5.019247055053711,1.5291661024093628,-393.0117266441848,0.4287109375,0.429931640625
teddy bear,211120,segm,1,4.3514485359191895,1.3229751586914062,-412.1492392414893,0.437255859375,0.412841796875
teddy bear,211120,segm,2,4.813491344451904,1.4780678749084473,-230.79306697610252,0.4736328125,0.41357421875
teddy bear,319696,bbox,0,3.92736291885376,1.312002658843994,-331.8989743342612,0.5029296875,0.429931640625
teddy bear,319696,bbox,1,4.395121574401856,1.523359298706055,-428.5660014167509,3.439188003540039e-05,0.23681640625
teddy bear,319696,bbox,2,4.242302417755127,1.401831030845642,-348.54770171709504,0.53369140625,0.41259765625
teddy bear,319696,segm,0,3.97684645652771,1.3775650262832642,-382.86822264658434,0.489990234375,0.418212890625
teddy bear,319696,segm,1,4.154655456542969,1.5289084911346436,-397.0720787355178,0.0034503936767578,0.290771484375
teddy bear,319696,segm,2,4.154847145080566,1.4652385711669922,-353.0486504856028,0.435302734375,0.399658203125
teddy bear,370900,bbox,0,4.33360481262207,1.4037295579910278,-395.78574157487446,0.442626953125,0.439453125
teddy bear,370900,bbox,1,4.244450569152832,1.3584647178649902,-401.5845934516392,0.421875,0.4091796875
teddy bear,370900,bbox,2,4.6751556396484375,1.3920669555664062,-315.5686886930039,0.467529296875,0.441650390625
teddy bear,370900,segm,0,4.42786169052124,1.4034591913223269,-335.2578546542293,0.3583984375,0.4130859375
teddy bear,370900,segm,1,4.287147521972656,1.3632625341415403,-400.9118160177086,0.41796875,0.40869140625
teddy bear,370900,segm,2,4.523346424102783,1.3578993082046509,-324.6980074968151,0.412353515625,0.4111328125
teddy bear,453341,bbox,0,4.388205528259277,1.4260748624801636,-497.9843118220915,0.024383544921875,0.21875
teddy bear,453341,bbox,1,4.267399787902832,1.504811406135559,-573.3099442350317,0.0208892822265625,0.264892578125
teddy bear,453341,bbox,2,4.652666568756104,1.53162944316864,-436.8574231109694,0.0098419189453125,0.2646484375
teddy bear,453341,segm,0,4.420971393585205,1.4442083835601809,-478.8238246377671,0.0113983154296875,0.18701171875
teddy bear,453341,segm,1,4.278244495391846,1.497166395187378,-450.67259145227854,0.0216827392578125,0.214111328125
teddy bear,453341,segm,2,4.378079414367676,1.5640887022018433,-314.1965928637956,0.013824462890625,0.239013671875
teddy bear,205542,bbox,0,5.427512645721436,1.48271644115448,-561.687602858982,0.53662109375,0.428466796875
teddy bear,205542,bbox,1,5.255205631256104,1.452821969985962,-564.6909471990984,0.541015625,0.416748046875
teddy bear,205542,bbox,2,5.254206657409668,1.4543888568878174,-477.6747679104788,0.497314453125,0.406005859375
teddy bear,205542,segm,0,5.336351871490479,1.42650043964386,-560.3681225109408,0.54833984375,0.425537109375
teddy bear,205542,segm,1,5.257191181182861,1.408916473388672,-503.8456928465466,0.51953125,0.42822265625
teddy bear,205542,segm,2,5.312423229217529,1.3858444690704346,-395.81203435583166,0.5146484375,0.41796875
teddy bear,162035,bbox,0,5.099664211273193,1.4553184509277344,-313.76581895552044,0.1953125,0.4072265625
teddy bear,162035,bbox,1,5.032330513000488,1.4805150032043457,-279.70409511351136,0.37158203125,0.426513671875
teddy bear,162035,bbox,2,5.166382789611816,1.4414458274841309,-294.7237025852669,0.1654052734375,0.369140625
teddy bear,162035,segm,0,5.271460056304932,1.3981902599334717,-356.8259081992689,0.186279296875,0.37939453125
teddy bear,162035,segm,1,5.273199081420898,1.4243013858795166,-333.12206078347344,0.342529296875,0.40234375
teddy bear,162035,segm,2,5.402285575866699,1.4018394947052002,-377.0171269976663,0.2100830078125,0.389892578125
teddy bear,117492,bbox,0,5.005196571350098,1.590400218963623,-225.52769096098595,0.244140625,0.390625
teddy bear,117492,bbox,1,5.0205841064453125,1.5282247066497805,-322.39279875157126,0.302734375,0.408447265625
teddy bear,117492,bbox,2,4.920949935913086,1.5090227127075195,-350.48140604388414,0.275390625,0.41845703125
teddy bear,117492,segm,0,4.831396102905273,1.5550987720489502,-323.69185999082447,0.2265625,0.417724609375
teddy bear,117492,segm,1,5.029289722442627,1.604788064956665,-326.88421780034105,0.250732421875,0.377197265625
teddy bear,117492,segm,2,4.83983325958252,1.5569254159927368,-466.47540325181103,0.2020263671875,0.372314453125
teddy bear,113403,bbox,0,5.742879390716553,1.4798057079315186,-283.4452149689116,0.1998291015625,0.4111328125
teddy bear,113403,bbox,1,5.975259780883789,1.4601973295211792,-402.1475258632999,0.2288818359375,0.416259765625
teddy bear,113403,bbox,2,5.935497760772705,1.4744641780853271,-454.7128902653205,0.19677734375,0.416748046875
teddy bear,113403,segm,0,5.761866092681885,1.479370355606079,-222.2500727430796,0.256103515625,0.399169921875
teddy bear,113403,segm,1,5.662752151489258,1.5134499073028564,-325.1293454568204,0.2091064453125,0.40869140625
teddy bear,113403,segm,2,5.652286052703857,1.4984818696975708,-258.38216102383785,0.19580078125,0.4189453125
teddy bear,109827,bbox,0,5.790321350097656,1.3593945503234863,-357.35386710411103,0.363037109375,0.44287109375
teddy bear,109827,bbox,1,5.749960899353027,1.3863215446472168,-498.9627698636919,0.3408203125,0.4228515625
teddy bear,109827,bbox,2,5.686536312103272,1.4058550596237185,-611.4397614307102,0.3388671875,0.43017578125
teddy bear,109827,segm,0,5.762213706970215,1.3452316522598269,-365.7142594316752,0.40673828125,0.45458984375
teddy bear,109827,segm,1,5.749996185302734,1.3230483531951904,-404.1661208407106,0.3984375,0.43994140625
teddy bear,109827,segm,2,5.833277702331543,1.344192624092102,-598.7639358783194,0.38720703125,0.4345703125
teddy bear,82180,bbox,0,4.743684768676758,1.4645278453826904,-390.6167602220066,0.41064453125,0.409423828125
teddy bear,82180,bbox,1,4.508549690246582,1.5018765926361084,-395.82654633064976,0.36669921875,0.356201171875
teddy bear,82180,bbox,2,4.66609001159668,1.442033052444458,-343.9013619557413,0.4462890625,0.40283203125
teddy bear,82180,segm,0,4.6107940673828125,1.4629690647125244,-478.2430212756431,0.318115234375,0.388916015625
teddy bear,82180,segm,1,4.629731178283691,1.5180373191833496,-479.1057489597663,0.454345703125,0.374755859375
teddy bear,82180,segm,2,4.467910289764404,1.4417282342910769,-266.1833565682191,0.358642578125,0.3857421875
teddy bear,226058,bbox,0,4.690210342407227,1.4592405557632446,-500.04148084628014,0.25048828125,0.413818359375
teddy bear,226058,bbox,1,5.003806591033936,1.5055296421051023,-288.6599929553722,0.257568359375,0.422119140625
teddy bear,226058,bbox,2,5.16225004196167,1.5260807275772097,-513.7340262366945,0.2080078125,0.39404296875
teddy bear,226058,segm,0,4.742075443267822,1.4352076053619385,-423.04425057087,0.23583984375,0.409912109375
teddy bear,226058,segm,1,4.79882287979126,1.5162616968154907,-316.6297801787373,0.244873046875,0.41845703125
teddy bear,226058,segm,2,4.958817958831787,1.5552595853805542,-360.27710366842666,0.2442626953125,0.396240234375
teddy bear,549136,bbox,0,3.946397542953491,1.3208030462265017,-515.203289740954,0.38623046875,0.442626953125
teddy bear,549136,bbox,1,3.9812633991241455,1.2864985466003418,-455.3761244439343,0.378173828125,0.432861328125
teddy bear,549136,bbox,2,3.9903969764709473,1.3162972927093506,-325.4305190769419,0.332763671875,0.437744140625
teddy bear,549136,segm,0,3.8739709854125977,1.2915842533111572,-344.9538419249193,0.391845703125,0.4541015625
teddy bear,549136,segm,1,3.867119073867798,1.284488320350647,-362.4760553492979,0.361083984375,0.430419921875
teddy bear,549136,segm,2,3.963853597640991,1.304893136024475,-707.2105415549863,0.343017578125,0.437744140625
teddy bear,322844,bbox,0,5.566972255706787,1.4481390714645386,-437.6776895164962,0.46630859375,0.402099609375
teddy bear,322844,bbox,1,5.510352611541748,1.434952735900879,-509.5687812620554,0.447021484375,0.409423828125
teddy bear,322844,bbox,2,5.330921649932861,1.4037702083587646,-466.8597574355972,0.40625,0.40625
teddy bear,322844,segm,0,5.40501594543457,1.496237874031067,-454.1303345929382,0.4013671875,0.394775390625
teddy bear,322844,segm,1,5.399021148681641,1.476201057434082,-504.7863850471479,0.4248046875,0.4072265625
teddy bear,322844,segm,2,5.289685249328613,1.5217463970184326,-418.8936678856587,0.379638671875,0.400146484375
teddy bear,411938,bbox,0,4.844550132751465,1.3930619955062866,-546.2045906337305,0.1761474609375,0.406982421875
teddy bear,411938,bbox,1,4.967789173126221,1.4772382974624634,-409.9312821204028,0.135009765625,0.39306640625
teddy bear,411938,bbox,2,5.030013561248779,1.361533522605896,-604.2513094282035,0.2449951171875,0.4052734375
teddy bear,411938,segm,0,4.778547286987305,1.4380093812942505,-522.5374878843886,0.2120361328125,0.406005859375
teddy bear,411938,segm,1,4.889493942260742,1.4254413843154907,-415.8100315552968,0.190673828125,0.41015625
teddy bear,411938,segm,2,4.86458683013916,1.4481031894683838,-456.7920976293744,0.2066650390625,0.420654296875
teddy bear,349480,bbox,0,6.009580612182617,1.5063494443893433,-455.0538786832219,0.430908203125,0.424560546875
teddy bear,349480,bbox,1,6.071169853210449,1.4189724922180176,-516.5663656810104,0.392822265625,0.408447265625
teddy bear,349480,bbox,2,6.068665504455566,1.50681471824646,-764.8288339381984,0.26904296875,0.399658203125
teddy bear,349480,segm,0,5.920726776123047,1.399801254272461,-459.3100620419525,0.375244140625,0.393310546875
